,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
3,2018-12-18,NIITTECH,EQ,1157.95,1150.15,1153.6,1122.3,1125.0,1127.15,1137.75,735027,83628055115000.0,35039,227473,0.3095
4,2018-12-19,NIITTECH,EQ,1127.15,1128.0,1149.95,1110.85,1133.4,1133.35,1127.37,835616,94204995500000.0,26453,192459,0.2303
5,2018-12-20,NIITTECH,EQ,1133.35,1130.0,1151.0,1121.0,1127.0,1127.5,1136.87,621459,70651967510000.0,16358,68500,0.11019999999999999
6,2018-12-21,NIITTECH,EQ,1127.5,1130.0,1133.0,1105.2,1110.0,1112.85,1116.84,545264,60897314210000.0,24180,141107,0.2588
0,2018-12-13,NMDC,EQ,93.9,94.0,94.75,92.4,93.25,93.05,93.35,2118860,19780454425000.0,11466,769726,0.3633
1,2018-12-14,NMDC,EQ,93.05,92.9,94.45,91.6,94.0,94.1,93.44,1375775,12855791390000.0,9693,426239,0.3098
2,2018-12-17,NMDC,EQ,94.1,94.5,95.3,93.6,95.05,95.05,94.6,1891963,17897190630000.0,11139,448585,0.2371
3,2018-12-18,NMDC,EQ,95.05,93.8,95.95,93.8,95.9,95.5,95.03,1611197,15311298875000.0,10742,337887,0.2097
4,2018-12-19,NMDC,EQ,95.5,95.9,97.65,95.5,97.0,97.25,96.73,1995211,19299529240000.0,10040,900379,0.45130000000000003
5,2018-12-20,NMDC,EQ,97.25,96.5,98.2,95.6,97.7,97.75,97.26,1431220,13920062910000.0,8003,477818,0.33390000000000003
6,2018-12-21,NMDC,EQ,97.75,97.35,97.75,94.2,94.4,94.6,95.6,2645631,25291311695000.0,13864,1302242,0.4922
0,2018-12-13,NTPC,EQ,140.7,141.35,142.0,139.75,141.3,141.05,140.78,8863788,124786852090000.02,61387,6021915,0.6794
1,2018-12-14,NTPC,EQ,141.05,141.0,144.15,139.6,143.8,143.5,142.48,11443814,163053686450000.0,52604,7754912,0.6777
2,2018-12-17,NTPC,EQ,143.5,150.0,151.35,144.75,146.0,146.1,147.12,18124658,266645685769999.97,101465,11001482,0.6070000000000001
3,2018-12-18,NTPC,EQ,146.1,146.0,148.4,145.25,147.75,147.7,146.72,10864175,159399374045000.0,48294,7986745,0.7351000000000001
4,2018-12-19,NTPC,EQ,147.7,148.35,150.3,147.25,149.55,149.8,148.86,6818396,101498610885000.0,51455,4869742,0.7142000000000001
5,2018-12-20,NTPC,EQ,149.8,148.6,149.95,146.65,149.5,149.3,148.04,11591640,171600100735000.0,38415,7777653,0.6709999999999999
6,2018-12-21,NTPC,EQ,149.3,149.5,151.4,148.25,149.95,150.55,149.86,15797444,236740515255000.03,56930,11938478,0.7556999999999999
0,2018-12-13,OFSS,EQ,3638.65,3660.0,3694.8,3580.0,3586.5,3604.95,3635.69,29356,10672924535000.0,5647,7902,0.26920000000000005
1,2018-12-14,OFSS,EQ,3604.95,3610.6,3644.95,3607.25,3638.0,3632.55,3624.21,10616,3847466104999.9995,2680,2714,0.2557
2,2018-12-17,OFSS,EQ,3632.55,3649.0,3661.55,3572.2,3589.0,3582.0,3596.87,21800,7841170195000.0,4683,8856,0.4062
3,2018-12-18,OFSS,EQ,3582.0,3575.0,3657.0,3560.1,3646.95,3644.65,3619.0,19580,7085995325000.0,4644,6905,0.3527
4,2018-12-19,OFSS,EQ,3644.65,3640.0,3737.85,3570.0,3687.0,3672.7,3648.43,37986,13858922885000.0,7369,11896,0.31320000000000003
5,2018-12-20,OFSS,EQ,3672.7,3645.05,3741.35,3623.25,3679.0,3681.35,3696.37,41698,15413139355000.002,7031,13246,0.3177
6,2018-12-21,OFSS,EQ,3681.35,3700.0,3745.0,3615.0,3666.7,3662.3,3666.35,38800,14225427625000.0,8559,19354,0.4988
0,2018-12-13,OIL,EQ,174.7,175.5,176.9,174.2,174.8,175.1,175.38,1725162,30255739064999.996,15880,1000975,0.5802
1,2018-12-14,OIL,EQ,175.1,175.1,177.0,174.3,176.1,176.25,175.65,1680823,29523334495000.0,10171,1033993,0.6152000000000001
2,2018-12-17,OIL,EQ,176.25,176.9,178.3,175.7,177.6,177.8,177.38,1661444,29471322545000.0,9144,1111276,0.6689
3,2018-12-18,OIL,EQ,177.8,179.5,179.9,177.05,178.9,178.8,177.99,1840136,32752377020000.0,10198,945002,0.5136000000000001
4,2018-12-19,OIL,EQ,178.8,178.25,180.8,178.2,179.0,178.75,179.57,1149180,20635255585000.0,16222,645039,0.5613
5,2018-12-20,OIL,EQ,178.75,178.9,182.35,178.25,178.9,179.05,180.02,3167499,57019874490000.0,14285,1998671,0.631
6,2018-12-21,OIL,EQ,179.05,180.35,180.9,176.55,177.15,177.1,177.79,2174647,38662384820000.0,21839,1576714,0.725
0,2018-12-13,ONGC,EQ,141.7,143.0,144.2,141.5,143.3,143.3,142.77,11251819,160638001385000.0,83526,6781387,0.6027
1,2018-12-14,ONGC,EQ,143.3,143.0,150.4,140.6,146.25,146.85,146.58,23355616,342351482495000.0,91433,13093321,0.5606
2,2018-12-17,ONGC,EQ,146.85,148.0,149.9,146.1,148.1,148.25,148.27,12767531,189301227070000.0,62150,8028174,0.6288
3,2018-12-18,ONGC,EQ,148.25,147.9,148.95,146.3,147.55,147.6,147.33,10474177,154315091100000.0,51689,6137751,0.5860000000000001
4,2018-12-19,ONGC,EQ,147.6,147.5,148.8,147.3,148.6,148.25,148.14,7008346,103823806590000.0,40706,4206469,0.6002000000000001
5,2018-12-20,ONGC,EQ,148.25,147.95,150.75,147.4,148.45,148.6,148.88,21204077,315690220755000.0,80417,12435918,0.5865
6,2018-12-21,ONGC,EQ,148.6,149.0,149.3,147.6,148.4,148.5,148.26,17767999,263436560650000.0,86498,12279647,0.6911
0,2018-12-13,ORIENTBANK,EQ,88.8,89.5,91.15,87.3,88.25,88.2,89.34,6077775,54297482020000.01,23086,601417,0.099
1,2018-12-14,ORIENTBANK,EQ,88.2,88.95,91.35,87.25,89.7,89.95,89.48,10982857,98277000755000.0,39528,654627,0.0596
2,2018-12-17,ORIENTBANK,EQ,89.95,89.55,90.75,88.65,89.5,89.5,89.51,2779179,24875425095000.0,10253,295562,0.1063
3,2018-12-18,ORIENTBANK,EQ,89.5,88.95,93.8,88.5,91.75,91.85,92.16,8954962,82528675295000.0,31688,1213952,0.1356
4,2018-12-19,ORIENTBANK,EQ,91.85,92.4,95.2,91.9,93.75,94.2,93.67,6422053,60156289385000.0,23823,805761,0.1255
5,2018-12-20,ORIENTBANK,EQ,94.2,93.35,95.9,91.2,94.5,93.85,93.93,10101513,94883027665000.0,24766,1098001,0.10869999999999999
6,2018-12-21,ORIENTBANK,EQ,93.85,93.8,95.55,92.7,93.1,93.25,94.06,7252061,68211225200000.0,23577,583355,0.0804
0,2018-12-13,PAGEIND,EQ,24445.5,24700.0,24700.0,24140.0,24189.9,24229.95,24391.36,34008,82950151555000.0,14033,13642,0.4011
1,2018-12-14,PAGEIND,EQ,24229.95,24235.0,24500.0,23955.05,24060.0,24092.6,24236.55,29585,71703843035000.0,13383,7396,0.25
2,2018-12-17,PAGEIND,EQ,24092.6,24290.0,25050.0,24025.0,24710.0,24850.4,24648.68,36338,89568377945000.0,12746,9597,0.2641
3,2018-12-18,PAGEIND,EQ,24850.4,24799.0,24799.0,24189.25,24455.0,24443.05,24421.99,31789,77635074345000.0,13013,9614,0.3024
4,2018-12-19,PAGEIND,EQ,24443.05,24501.0,25344.75,24501.0,24949.0,25040.35,24958.47,34645,86468619150000.0,12514,10546,0.3044
5,2018-12-20,PAGEIND,EQ,25040.35,24830.0,25280.0,24580.1,24970.0,24931.3,24910.51,30977,77165292770000.0,12127,5468,0.1765
6,2018-12-21,PAGEIND,EQ,24931.3,24960.0,25190.0,24100.0,24200.0,24210.65,24485.26,38774,94939158260000.0,15151,11630,0.2999
0,2018-12-13,PCJEWELLER,EQ,66.55,67.6,80.8,67.2,80.75,78.55,74.74,47106445,352063547560000.0,170771,4584923,0.09730000000000001
1,2018-12-14,PCJEWELLER,EQ,78.55,82.0,88.35,78.75,82.65,83.8,84.03,97316134,817754413690000.0,378327,5592878,0.0575
2,2018-12-17,PCJEWELLER,EQ,83.8,84.0,84.5,80.5,82.75,82.95,82.73,28687701,237319380705000.03,116453,2164114,0.07540000000000001
3,2018-12-18,PCJEWELLER,EQ,82.95,81.1,88.6,81.0,85.6,85.95,85.97,45795181,393708382190000.0,175918,2940477,0.06420000000000001
4,2018-12-19,PCJEWELLER,EQ,85.95,86.45,87.75,83.35,84.5,85.15,85.89,21068821,180955719100000.0,96466,2300769,0.1092
5,2018-12-20,PCJEWELLER,EQ,85.15,84.0,86.1,83.1,84.35,84.4,84.77,13594573,115234772545000.0,63608,1182583,0.087
6,2018-12-21,PCJEWELLER,EQ,84.4,84.5,85.45,81.8,82.2,82.45,83.54,12571474,105025908275000.0,50848,1721878,0.13699999999999998
0,2018-12-13,PEL,EQ,2146.9,2150.0,2235.3,2149.8,2180.0,2179.45,2195.29,521655,114518243395000.0,28867,100516,0.1927
1,2018-12-14,PEL,EQ,2179.45,2180.0,2211.95,2120.0,2128.0,2137.5,2166.36,544600,117980059584999.98,28095,243222,0.4466
2,2018-12-17,PEL,EQ,2137.5,2137.0,2165.0,2120.0,2151.9,2152.45,2141.73,260855,55868184925000.0,15927,76965,0.295
3,2018-12-18,PEL,EQ,2152.45,2133.75,2190.45,2131.2,2184.9,2179.15,2159.33,245424,52995212785000.0,14589,83164,0.33890000000000003
4,2018-12-19,PEL,EQ,2179.15,2195.0,2308.8,2193.7,2276.75,2277.95,2271.06,718332,163137249435000.0,47387,150096,0.209
5,2018-12-20,PEL,EQ,2277.95,2254.0,2313.0,2245.1,2292.25,2290.1,2288.21,466423,106727237785000.0,26163,109058,0.2338
6,2018-12-21,PEL,EQ,2290.1,2288.0,2365.0,2272.1,2289.9,2295.35,2312.19,922993,213413839660000.0,44579,210508,0.2281
0,2018-12-13,PETRONET,EQ,212.3,213.3,216.7,211.2,212.8,212.8,214.21,2078122,44515978455000.0,47906,1273362,0.6127
1,2018-12-14,PETRONET,EQ,212.8,212.8,218.3,212.4,217.2,217.3,216.91,2624478,56927154315000.0,89901,1681547,0.6406999999999999
2,2018-12-17,PETRONET,EQ,217.3,218.9,225.8,216.65,225.0,225.1,222.83,5209218,116076704925000.0,79799,2985979,0.5732
3,2018-12-18,PETRONET,EQ,225.1,223.95,227.5,223.0,223.5,224.2,225.34,4807492,108334348120000.0,59983,3361316,0.6992
4,2018-12-19,PETRONET,EQ,224.2,226.0,229.0,224.55,226.0,225.9,225.93,1911574,43188918365000.0,32483,1189599,0.6223
5,2018-12-20,PETRONET,EQ,225.9,224.8,225.45,220.7,222.35,221.35,222.51,1891982,42098441195000.0,40085,1248032,0.6596
6,2018-12-21,PETRONET,EQ,221.35,223.55,224.95,220.7,221.4,223.4,223.29,3290789,73480269565000.0,37384,2485462,0.7553000000000001
0,2018-12-13,PFC,EQ,85.1,85.55,89.2,85.15,86.25,86.15,86.8,20065622,174165212775000.0,79764,6794845,0.3386
1,2018-12-14,PFC,EQ,86.15,86.0,93.15,85.4,90.55,90.7,90.26,33182291,299512108605000.0,95636,9667372,0.2913
2,2018-12-17,PFC,EQ,90.7,91.05,93.6,90.55,91.75,91.8,91.87,17005411,156231494575000.0,59173,5396177,0.3173
3,2018-12-18,PFC,EQ,91.8,91.85,97.2,91.35,96.8,96.55,95.02,23388370,222238498994999.97,79631,7496327,0.32049999999999995
4,2018-12-19,PFC,EQ,96.55,96.45,98.75,95.8,96.85,96.55,97.08,13254103,128673582920000.0,48074,3241670,0.2446
5,2018-12-20,PFC,EQ,96.55,96.4,100.0,95.85,98.5,98.45,98.38,17104516,168270023075000.0,51477,4872722,0.2849
6,2018-12-21,PFC,EQ,98.45,99.2,100.0,97.5,98.25,98.1,98.42,11473597,112918775500000.0,47725,3872437,0.3375
0,2018-12-13,PIDILITIND,EQ,1152.15,1159.95,1170.0,1148.05,1160.0,1162.2,1160.12,443696,51473889840000.0,21375,207166,0.4669
1,2018-12-14,PIDILITIND,EQ,1162.2,1155.0,1182.0,1155.0,1164.95,1167.2,1172.48,566718,66446711825000.0,28822,225222,0.39740000000000003
2,2018-12-17,PIDILITIND,EQ,1167.2,1168.1,1196.35,1156.15,1188.3,1185.3,1178.42,691214,81454256320000.0,19663,320145,0.4632
3,2018-12-18,PIDILITIND,EQ,1185.3,1188.0,1189.8,1165.05,1165.1,1168.2,1172.4,442226,51846436305000.0,24536,207427,0.46909999999999996
4,2018-12-19,PIDILITIND,EQ,1168.2,1172.9,1211.45,1168.45,1198.2,1201.0,1193.41,1641102,195850141090000.0,41603,828276,0.5047
5,2018-12-20,PIDILITIND,EQ,1201.0,1195.0,1202.0,1181.8,1188.15,1192.65,1192.49,620909,74042577280000.0,29912,331617,0.5341
6,2018-12-21,PIDILITIND,EQ,1192.65,1193.0,1193.0,1137.2,1139.0,1142.4,1153.04,979123,112896721184999.98,49831,409534,0.4183
0,2018-12-13,PNB,EQ,70.8,71.6,72.5,70.95,71.35,71.35,71.67,18076633,129555883120000.0,44355,3156544,0.1746
1,2018-12-14,PNB,EQ,71.35,71.0,73.4,70.8,72.7,72.65,72.59,21183370,153770690860000.0,59096,3545123,0.1674
2,2018-12-17,PNB,EQ,72.65,72.8,73.25,71.9,72.8,72.85,72.68,11039826,80241660085000.0,25644,1586572,0.1437
3,2018-12-18,PNB,EQ,72.85,72.6,75.8,72.15,74.4,74.25,74.49,33486536,249457474550000.0,82592,5593107,0.167
4,2018-12-19,PNB,EQ,74.25,74.9,77.25,74.75,77.0,76.95,76.43,29772662,227565899715000.0,74510,6323430,0.21239999999999998
5,2018-12-20,PNB,EQ,76.95,76.4,78.1,75.65,76.35,76.1,76.96,28834262,221912108975000.0,66328,3830293,0.1328
6,2018-12-21,PNB,EQ,76.1,77.75,78.8,75.7,76.7,76.35,76.96,40025985,308028543025000.0,86490,8447888,0.2111
0,2018-12-13,POWERGRID,EQ,182.55,182.35,183.0,181.1,182.55,182.55,182.09,2391249,43541946865000.0,30899,1267955,0.5302
1,2018-12-14,POWERGRID,EQ,182.55,181.5,186.25,180.5,185.1,185.7,182.93,5218151,95456531775000.0,65124,3461800,0.6634000000000001
2,2018-12-17,POWERGRID,EQ,185.7,190.0,196.55,189.7,192.55,192.55,192.61,13346573,257072903500000.0,91493,6748284,0.5056
3,2018-12-18,POWERGRID,EQ,192.55,192.9,197.0,190.9,195.35,196.35,194.39,8722897,169561474965000.0,60790,5141109,0.5894
4,2018-12-19,POWERGRID,EQ,196.35,195.05,199.5,195.05,199.0,199.0,197.71,6431889,127163942384999.98,64217,4728436,0.7352
5,2018-12-20,POWERGRID,EQ,199.0,197.05,198.95,194.9,198.05,197.95,196.79,4465342,87873330410000.0,46205,2700043,0.6047
6,2018-12-21,POWERGRID,EQ,197.95,198.0,199.1,195.65,198.45,196.9,197.13,4906476,96721575620000.0,45984,3334692,0.6797
0,2018-12-13,PTC,EQ,85.65,87.0,87.9,85.7,86.9,86.85,86.87,1772472,15397694915000.0,8805,676319,0.3816
1,2018-12-14,PTC,EQ,86.85,85.6,88.0,85.6,87.2,87.2,87.01,1307133,11373161830000.0,6423,485441,0.3714
2,2018-12-17,PTC,EQ,87.2,86.65,88.2,86.5,87.8,87.65,87.31,816623,7130038950000.0,3687,357418,0.43770000000000003
3,2018-12-18,PTC,EQ,87.65,87.1,90.2,86.7,87.8,88.25,88.53,1831446,16214377890000.0,9728,499532,0.27280000000000004
4,2018-12-19,PTC,EQ,88.25,87.8,89.0,87.65,87.95,88.2,88.35,1141784,10088021455000.0,4459,358615,0.3141
5,2018-12-20,PTC,EQ,88.2,87.45,89.75,86.9,89.1,89.0,88.86,1228249,10913709435000.0,7620,404109,0.329
6,2018-12-21,PTC,EQ,89.0,89.55,91.3,87.0,88.0,87.95,89.46,4868899,43555613300000.0,21830,942761,0.1936
0,2018-12-13,RAMCOCEM,EQ,616.45,624.0,629.3,610.85,624.55,624.6,622.52,125826,7832941675000.0,5190,37392,0.2972
1,2018-12-14,RAMCOCEM,EQ,624.6,636.0,640.0,621.1,629.45,628.9,626.16,276662,17323361060000.0,7106,129806,0.4692
2,2018-12-17,RAMCOCEM,EQ,628.9,637.0,648.9,624.4,648.5,646.4,638.75,133923,8554317245000.0,4535,49716,0.3712
3,2018-12-18,RAMCOCEM,EQ,646.4,640.15,648.0,634.3,642.9,642.65,639.71,178256,11403223195000.0,15830,72885,0.40890000000000004
4,2018-12-19,RAMCOCEM,EQ,642.65,644.15,669.95,643.95,666.5,660.55,659.61,299196,19735215135000.0,9971,119785,0.4004
5,2018-12-20,RAMCOCEM,EQ,660.55,663.0,671.7,653.05,655.7,656.15,663.94,175194,11631884375000.0,7689,75852,0.433
6,2018-12-21,RAMCOCEM,EQ,656.15,656.2,661.45,625.0,633.85,629.15,636.11,226728,14422383144999.998,14375,109320,0.4822
0,2018-12-13,RAYMOND,EQ,813.5,846.2,879.85,830.0,866.0,864.25,864.47,2486426,214943818690000.0,60324,190241,0.0765
1,2018-12-14,RAYMOND,EQ,864.25,860.2,862.0,845.0,850.0,849.65,850.64,791519,67329868929999.99,21229,115963,0.14650000000000002
2,2018-12-17,RAYMOND,EQ,849.65,858.0,868.9,849.65,856.45,857.15,859.49,719225,61816702920000.01,17866,73773,0.1026
3,2018-12-18,RAYMOND,EQ,857.15,856.45,864.0,846.6,853.95,852.3,853.0,372405,31766214645000.0,10166,39953,0.1073
4,2018-12-19,RAYMOND,EQ,852.3,857.0,863.0,849.0,853.45,853.4,857.04,506409,43401383280000.0,11999,71160,0.1405
5,2018-12-20,RAYMOND,EQ,853.4,852.6,871.65,848.9,862.8,858.15,862.2,881497,76002859900000.0,26273,112428,0.1275
6,2018-12-21,RAYMOND,EQ,858.15,862.0,885.0,853.3,856.8,859.5,869.59,1473699,128150941005000.0,43313,169678,0.1151
0,2018-12-13,RBLBANK,EQ,574.35,579.0,587.45,567.5,583.0,581.6,580.09,2423750,140599017330000.0,35970,1173920,0.4843
1,2018-12-14,RBLBANK,EQ,581.6,579.8,590.5,571.0,576.65,577.8,580.27,1426838,82795205325000.0,30936,414437,0.29050000000000004
2,2018-12-17,RBLBANK,EQ,577.8,580.0,587.0,573.95,577.5,578.95,581.8,1098313,63900159560000.0,31799,478775,0.43590000000000007
3,2018-12-18,RBLBANK,EQ,578.95,578.0,580.2,570.1,577.55,577.55,575.37,1028557,59180272375000.0,31905,470904,0.45780000000000004
4,2018-12-19,RBLBANK,EQ,577.55,578.0,584.0,573.75,581.0,581.9,579.04,939076,54376007790000.0,35166,421823,0.44920000000000004
5,2018-12-20,RBLBANK,EQ,581.9,578.65,586.9,576.1,579.8,578.75,582.11,917842,53428411370000.0,21914,253531,0.2762
6,2018-12-21,RBLBANK,EQ,578.75,578.75,582.5,562.0,562.45,563.65,569.59,701013,39928782665000.0,12959,250153,0.3568
0,2018-12-13,RCOM,EQ,15.65,15.65,16.05,14.9,15.35,15.4,15.58,86873709,135348513770000.0,45574,9434608,0.1086
1,2018-12-14,RCOM,EQ,15.4,15.05,16.5,15.05,15.75,15.75,15.83,142480206,225487048765000.0,71387,13111726,0.092
2,2018-12-17,RCOM,EQ,15.75,15.95,16.25,15.55,15.65,15.65,15.84,64347183,101909559080000.0,47341,11786298,0.1832
3,2018-12-18,RCOM,EQ,15.65,15.7,16.05,15.5,15.85,15.75,15.81,70167746,110921948445000.0,31860,6362056,0.0907
4,2018-12-19,RCOM,EQ,15.75,14.2,14.95,13.65,14.25,14.25,14.46,163060955,235745620019999.97,90670,21094893,0.1294
5,2018-12-20,RCOM,EQ,14.25,14.25,14.65,14.05,14.4,14.35,14.39,85157043,122533712840000.02,39987,8764340,0.10289999999999999
6,2018-12-21,RCOM,EQ,14.35,14.5,14.7,14.05,14.3,14.2,14.29,65912405,94164163980000.0,32322,9950744,0.151
0,2018-12-13,RECLTD,EQ,102.0,103.5,105.75,100.65,101.9,101.65,102.87,14477273,148932156155000.0,58958,5826721,0.4025
1,2018-12-14,RECLTD,EQ,101.65,102.0,105.15,100.7,104.0,104.0,103.55,13824101,143149973525000.0,86106,5207440,0.37670000000000003
2,2018-12-17,RECLTD,EQ,104.0,104.45,107.25,103.95,105.5,105.65,105.23,9617723,101208167855000.0,36015,3894480,0.40490000000000004
3,2018-12-18,RECLTD,EQ,105.65,105.0,108.25,103.5,107.8,107.8,106.87,11502082,122927649295000.0,35894,4552646,0.3958
4,2018-12-19,RECLTD,EQ,107.8,107.9,109.15,106.35,107.15,107.0,107.42,7305645,78478773000000.0,31274,2773110,0.3796
5,2018-12-20,RECLTD,EQ,107.0,106.6,110.8,106.35,109.5,109.85,109.3,13532926,147908760340000.0,39966,5647865,0.4173
6,2018-12-21,RECLTD,EQ,109.85,110.5,111.1,107.85,109.6,109.4,109.39,10814288,118299452675000.0,42719,5617163,0.5194
0,2018-12-13,RELCAPITAL,EQ,213.05,216.0,224.45,213.55,215.6,216.1,219.29,9062749,198740846855000.0,61535,941996,0.1039
1,2018-12-14,RELCAPITAL,EQ,216.1,215.35,225.0,213.0,218.55,219.25,219.41,10616479,232939468210000.0,80017,820909,0.07730000000000001
2,2018-12-17,RELCAPITAL,EQ,219.25,221.0,222.6,215.0,219.05,218.75,218.15,5072894,110665763020000.0,40984,814083,0.1605
3,2018-12-18,RELCAPITAL,EQ,218.75,217.9,221.25,216.25,218.85,219.5,219.41,4781599,104914290905000.0,37930,447916,0.09369999999999999
4,2018-12-19,RELCAPITAL,EQ,219.5,219.5,224.25,217.0,217.15,219.0,221.2,6749410,149298715135000.0,45443,799762,0.1185
5,2018-12-20,RELCAPITAL,EQ,219.0,216.2,221.75,216.2,219.2,219.15,219.6,5261848,115549599905000.0,39939,668548,0.12710000000000002
6,2018-12-21,RELCAPITAL,EQ,219.15,220.0,222.2,216.55,219.7,219.5,219.21,4954550,108609923440000.02,36508,656899,0.1326
0,2018-12-13,RELIANCE,EQ,1110.5,1128.0,1128.0,1095.05,1105.75,1107.05,1110.87,9297518,1032831750650000.0,191768,3456104,0.37170000000000003
1,2018-12-14,RELIANCE,EQ,1107.05,1103.1,1114.9,1091.8,1110.0,1112.2,1107.1,7221324,799469482235000.0,194030,2836613,0.39280000000000004
2,2018-12-17,RELIANCE,EQ,1112.2,1115.95,1133.0,1111.5,1131.65,1129.9,1125.03,5064357,569753714085000.0,123031,1583096,0.31260000000000004
3,2018-12-18,RELIANCE,EQ,1129.9,1123.3,1139.0,1120.5,1137.75,1136.4,1129.68,5870928,663226567445000.0,112465,1463429,0.2493
4,2018-12-19,RELIANCE,EQ,1136.4,1141.5,1147.3,1133.2,1134.85,1136.8,1141.63,7368799,841245947500000.0,164405,3731005,0.5063000000000001
5,2018-12-20,RELIANCE,EQ,1136.8,1121.0,1132.5,1116.15,1129.9,1128.45,1125.05,5764731,648560320115000.0,185769,2014106,0.3494
6,2018-12-21,RELIANCE,EQ,1128.45,1125.0,1131.25,1096.0,1098.0,1100.2,1109.5,8281941,918880828115000.0,218034,4108319,0.4961
0,2018-12-13,RELINFRA,EQ,296.15,298.5,306.1,279.25,287.6,286.95,295.84,5581014,165109772635000.0,61277,1038604,0.1861
1,2018-12-14,RELINFRA,EQ,286.95,287.0,312.0,285.75,290.9,291.95,297.63,13441547,400061598040000.0,122437,1846083,0.1373
2,2018-12-17,RELINFRA,EQ,291.95,292.9,295.9,286.3,288.0,288.15,289.5,5007644,144972833385000.0,55254,1268877,0.2534
3,2018-12-18,RELINFRA,EQ,288.15,286.1,296.65,286.1,296.0,295.15,291.98,4588109,133964026390000.02,50475,718644,0.15660000000000002
4,2018-12-19,RELINFRA,EQ,295.15,296.0,302.4,291.35,298.1,299.2,296.74,5701030,169174260085000.0,64777,769613,0.135
5,2018-12-20,RELINFRA,EQ,299.2,293.0,303.55,292.3,303.0,302.65,300.02,4960746,148832093815000.0,55596,980210,0.19760000000000003
6,2018-12-21,RELINFRA,EQ,302.65,302.8,309.35,298.05,307.5,307.6,304.54,5425211,165218485195000.0,59569,1449708,0.2672
0,2018-12-13,REPCOHOME,EQ,330.9,334.25,359.8,334.25,345.25,345.9,347.95,1862602,64808739854999.99,27374,411038,0.2207
1,2018-12-14,REPCOHOME,EQ,345.9,346.9,357.5,342.3,351.8,350.85,350.21,462338,16191317840000.0,10197,79188,0.17129999999999998
2,2018-12-17,REPCOHOME,EQ,350.85,350.5,356.0,344.2,346.5,348.0,348.7,212871,7422910190000.001,6785,26234,0.1232
3,2018-12-18,REPCOHOME,EQ,348.0,347.0,354.0,345.25,353.1,352.1,351.47,260405,9152545920000.0,4511,29884,0.11480000000000001
4,2018-12-19,REPCOHOME,EQ,352.1,356.0,373.4,354.5,372.0,370.7,366.75,1075861,39456836885000.0,17015,107491,0.0999
5,2018-12-20,REPCOHOME,EQ,370.7,370.1,389.75,365.95,384.0,382.6,382.11,1674330,63978538440000.0,34008,352532,0.21059999999999998
6,2018-12-21,REPCOHOME,EQ,382.6,383.8,403.5,383.8,388.0,388.05,393.39,1820959,71634638550000.0,31054,518750,0.2849
0,2018-12-13,RPOWER,EQ,27.65,27.95,28.5,27.7,28.0,28.05,28.07,9605300,26958676664999.996,9792,1320846,0.1375
1,2018-12-14,RPOWER,EQ,28.05,28.0,29.05,27.8,28.05,28.05,28.45,14189939,40369265505000.0,13530,2991635,0.2108
2,2018-12-17,RPOWER,EQ,28.05,28.2,28.35,27.85,28.0,28.05,28.1,7416699,20843102790000.0,6148,1535604,0.207
3,2018-12-18,RPOWER,EQ,28.05,28.05,28.35,27.9,28.1,28.1,28.1,9503060,26703094635000.0,8047,3599989,0.3788
4,2018-12-19,RPOWER,EQ,28.1,28.15,29.05,28.05,28.1,28.2,28.37,15967573,45305897845000.0,14981,5204530,0.3259
5,2018-12-20,RPOWER,EQ,28.2,28.1,28.15,27.5,28.1,28.0,27.86,8920833,24855450210000.0,11755,1262889,0.1416
6,2018-12-21,RPOWER,EQ,28.0,28.4,28.4,27.7,28.1,28.05,28.02,10085763,28263010375000.0,8893,2004174,0.19870000000000002
0,2018-12-13,SAIL,EQ,52.35,52.55,53.15,51.0,51.45,51.35,52.04,11997268,62431766885000.0,30560,2841170,0.2368
1,2018-12-14,SAIL,EQ,51.35,51.35,52.1,50.65,51.25,51.25,51.39,7413105,38093792510000.0,14915,996818,0.1345
2,2018-12-17,SAIL,EQ,51.25,51.95,53.2,51.5,52.3,52.4,52.55,12549963,65955007350000.0,26124,1552020,0.12369999999999999
3,2018-12-18,SAIL,EQ,52.4,52.3,53.4,51.9,53.4,53.15,52.7,9117715,48050771135000.0,18302,1841875,0.20199999999999999
4,2018-12-19,SAIL,EQ,53.15,53.45,54.9,52.9,54.35,54.5,54.05,12921473,69841437629999.99,24833,3457707,0.2676
5,2018-12-20,SAIL,EQ,54.5,54.15,54.65,53.25,53.55,53.4,53.86,10448378,56269822725000.0,17206,3307350,0.3165
6,2018-12-21,SAIL,EQ,53.4,53.25,54.6,52.5,52.75,52.9,53.38,9680021,51669057475000.0,21179,1849509,0.1911
0,2018-12-13,SBIN,EQ,285.25,290.0,294.0,285.75,288.85,289.0,290.37,24097152,699712776710000.0,169352,7982704,0.33130000000000004
1,2018-12-14,SBIN,EQ,289.0,288.5,290.8,287.05,288.7,289.2,288.88,12156361,351170833805000.0,99288,2360486,0.1942
2,2018-12-17,SBIN,EQ,289.2,289.3,291.45,287.3,290.25,289.5,289.32,12728014,368247686495000.0,78521,4832609,0.3797
3,2018-12-18,SBIN,EQ,289.5,287.85,294.0,287.0,293.9,292.75,290.48,13606582,395249977155000.0,109081,3154729,0.23190000000000002
